metai;vardas;naujagimiu_sk;lytis;pirmavimas
2009;KAREEM ;35;Male;809
2009;KAYLEM ;35;Male;809
2009;KAYLUM ;35;Male;809
2009;KEYAAN ;35;Male;809
2009;KUBA ;35;Male;809
2009;NABIL ;35;Male;809
2009;OMER ;35;Male;809
2009;ROAN ;35;Male;809
2009;ROSHAN ;35;Male;809
2009;SILAS ;35;Male;809
2009;TYLOR ;35;Male;809
2009;YOUSEF ;35;Male;809
2009;YU ;35;Male;809
2009;ARNAV ;34;Male;831
2009;BARTLOMIEJ ;34;Male;831
2009;BRADY ;34;Male;831
2009;CODIE ;34;Male;831
2009;DEVAN ;34;Male;831
2009;HAARIS ;34;Male;831
2009;HERBIE ;34;Male;831
2009;JIA ;34;Male;831
2009;KAAN ;34;Male;831
2009;KARIM ;34;Male;831
2009;LAWSON ;34;Male;831
2009;MUSAB ;34;Male;831
2009;ORSON ;34;Male;831
2009;RAUL ;34;Male;831
2009;RODRIGO ;34;Male;831
2009;SOL ;34;Male;831
2009;TREY ;34;Male;831
2009;ABEL ;33;Male;848
2009;ADEM ;33;Male;848
2009;AMEEN ;33;Male;848
2009;ARMANI ;33;Male;848
2009;CAIRO ;33;Male;848
2009;DARIN ;33;Male;848
2009;DEWI ;33;Male;848
2009;FRANKY ;33;Male;848
2009;FREDERIC ;33;Male;848
2009;HUNTER ;33;Male;848
2009;HUSSEIN ;33;Male;848
2009;IFAN ;33;Male;848
2009;IHSAN ;33;Male;848
2009;JOAO ;33;Male;848
2009;LEWIE ;33;Male;848
2009;MOHAMAD ;33;Male;848
2009;MOHSIN ;33;Male;848
2009;RONALD ;33;Male;848
2009;SAHIB ;33;Male;848
2009;STANISLAW ;33;Male;848
2009;ALVIN ;32;Male;868
2009;CAINE ;32;Male;868
2009;DAWSON ;32;Male;868
2009;DEEN ;32;Male;868
2009;DUNCAN ;32;Male;868
2009;EBEN ;32;Male;868
2009;EMERSON ;32;Male;868
2009;FRANCESCO ;32;Male;868
2009;JAIDON ;32;Male;868
2009;JUDAH ;32;Male;868
2009;KAYNE ;32;Male;868
2009;MARVIN ;32;Male;868
2009;NABEEL ;32;Male;868
2009;SACHIN ;32;Male;868
2009;SAMUAL ;32;Male;868
2009;SPIKE ;32;Male;868
2009;ANDREI ;31;Male;884
2009;BAYLEY ;31;Male;884
2009;CLARK ;31;Male;884
2009;JAYDEN-LEE ;31;Male;884
2009;JEFFREY ;31;Male;884
2009;JONTY ;31;Male;884
2009;KARAN ;31;Male;884
2009;KENNETH ;31;Male;884
2009;KOREY ;31;Male;884
2009;LENNIE ;31;Male;884
2009;LUC ;31;Male;884
2009;MIKAIL ;31;Male;884
2009;MURRAY ;31;Male;884
2009;NANA ;31;Male;884
2009;OSMAN ;31;Male;884
2009;RAFI ;31;Male;884
2009;RAYHAAN ;31;Male;884
2009;TAI ;31;Male;884
2009;TAYLER ;31;Male;884
2009;ZAKARY ;31;Male;884
2009;ADYAN ;30;Male;904
2009;ALLAN ;30;Male;904
2009;ASAD ;30;Male;904
2009;BRYCE ;30;Male;904
2009;EFE ;30;Male;904
2009;EMANUEL ;30;Male;904
2009;EOGHAN ;30;Male;904
2009;FINTAN ;30;Male;904
2009;GAVIN ;30;Male;904
2009;LOUI ;30;Male;904
2009;NEEL ;30;Male;904
2009;NELSON ;30;Male;904
2009;PADDY ;30;Male;904
2009;PIERS ;30;Male;904
2009;RAEES ;30;Male;904
2009;RAJAN ;30;Male;904
2009;SULTAN ;30;Male;904
2009;TERENCE ;30;Male;904
2009;TYMON ;30;Male;904
2009;ABDUR ;29;Male;923
2009;AMEER ;29;Male;923
2009;DALTON ;29;Male;923
2009;DAMON ;29;Male;923
2009;ELIOT ;29;Male;923
2009;GARETH ;29;Male;923
2009;HADLEY ;29;Male;923
2009;HARLEE ;29;Male;923
2009;JAX ;29;Male;923
2009;JOVAN ;29;Male;923
2009;KABIR ;29;Male;923
2009;KAYA ;29;Male;923
2009;KAYLAN ;29;Male;923
2009;LAITH ;29;Male;923
2009;LEWYS ;29;Male;923
2009;LORCAN ;29;Male;923
2009;MEHMET ;29;Male;923
2009;REMY ;29;Male;923
2009;SUNNY ;29;Male;923
2009;TOBEY ;29;Male;923
2009;WILLEM ;29;Male;923
2009;ABDUR-RAHMAN ;28;Male;944
2009;ALEXANDRU ;28;Male;944
2009;AMOS ;28;Male;944
2009;AXEL ;28;Male;944
2009;BRENDON ;28;Male;944
2009;CARLTON ;28;Male;944
2009;DAN ;28;Male;944
2009;DIVINE ;28;Male;944
2009;EFAN ;28;Male;944
2009;ERNIE ;28;Male;944
2009;FAIZAAN ;28;Male;944
2009;HAMMAD ;28;Male;944
2009;HAYDON ;28;Male;944
2009;HUMZA ;28;Male;944
2009;IDREES ;28;Male;944
2009;ISHAN ;28;Male;944
2009;KASPER ;28;Male;944
2009;MARWAN ;28;Male;944
2009;MITCHEL ;28;Male;944
2009;SEAMUS ;28;Male;944
2009;SHAH ;28;Male;944
2009;SHAYE ;28;Male;944
2009;TAIO ;28;Male;944
2009;TARIQ ;28;Male;944
2009;TORIN ;28;Male;944
2009;TYSON ;28;Male;944
2009;VIKTOR ;28;Male;944
2009;ZANDER ;28;Male;944
2009;AAHIL ;27;Male;972
2009;ABUBAKR ;27;Male;972
2009;AHSAN ;27;Male;972
2009;AKRAM ;27;Male;972
2009;ALEJANDRO ;27;Male;972
2009;ANDERSON ;27;Male;972
2009;BENAS ;27;Male;972
2009;BRETT ;27;Male;972
2009;CHACE ;27;Male;972
2009;CORBIN ;27;Male;972
2009;DARCY ;27;Male;972
2009;DARRAGH ;27;Male;972
2009;ELISHA ;27;Male;972
2009;EMILE ;27;Male;972
2009;ENOCH ;27;Male;972
2009;FENTON ;27;Male;972
2009;GRAYSON ;27;Male;972
2009;HUZAIFA ;27;Male;972
2009;JUAN ;27;Male;972
2009;KASIM ;27;Male;972
2009;KEANU ;27;Male;972
2009;LLEYTON ;27;Male;972
2009;MAKENZIE ;27;Male;972
2009;MANVEER ;27;Male;972
2009;MAYSON ;27;Male;972
2009;MIKHAIL ;27;Male;972
2009;MONTAGUE ;27;Male;972
2009;MUHAMED ;27;Male;972
2009;PHARRELL ;27;Male;972
2009;PRESLEY ;27;Male;972
2009;SACHA ;27;Male;972
2009;SAYED ;27;Male;972
2009;SID ;27;Male;972
2009;SOREN ;27;Male;972
2009;WALTER ;27;Male;972
2009;ZACHERY ;27;Male;972
2009;ABDULAHI ;26;Male;1008
2009;ABDULAZIZ ;26;Male;1008
2009;AHAD ;26;Male;1008
2009;BRANDON-LEE ;26;Male;1008
2009;CALLAN ;26;Male;1008
2009;CHAD ;26;Male;1008
2009;FAISAL ;26;Male;1008
2009;FINDLAY ;26;Male;1008
2009;HAROLD ;26;Male;1008
2009;HARVEY-LEE ;26;Male;1008
2009;HERBERT ;26;Male;1008
2009;HUSEYIN ;26;Male;1008
2009;JOHN-PAUL ;26;Male;1008
2009;KEENAN ;26;Male;1008
2009;LUCIEN ;26;Male;1008
2009;LUCUS ;26;Male;1008
2009;LUKASZ ;26;Male;1008
2009;MAHAD ;26;Male;1008
2009;MEHDI ;26;Male;1008
2009;MIKAEL ;26;Male;1008
2009;RAJVEER ;26;Male;1008
2009;ROY ;26;Male;1008
2009;SHILOH ;26;Male;1008
2009;WADE ;26;Male;1008
2009;YOSEF ;26;Male;1008
2009;AARIZ ;25;Male;1033
2009;AARUSH ;25;Male;1033
2009;ARCHER ;25;Male;1033
2009;ARVIN ;25;Male;1033
2009;ASHDON ;25;Male;1033
2009;BRADEN ;25;Male;1033
2009;CAMPBELL ;25;Male;1033
2009;CORBAN ;25;Male;1033
2009;ESSA ;25;Male;1033
2009;FEDERICO ;25;Male;1033
2009;GIANLUCA ;25;Male;1033
2009;HAMID ;25;Male;1033
2009;HUZAIFAH ;25;Male;1033
2009;INIGO ;25;Male;1033
2009;JAMIL ;25;Male;1033
2009;JAXSON ;25;Male;1033
2009;KAIRON ;25;Male;1033
2009;KEON ;25;Male;1033
2009;KIEREN ;25;Male;1033
2009;KUSH ;25;Male;1033
2009;KYMANI ;25;Male;1033
2009;LANCE ;25;Male;1033
2009;MEKHI ;25;Male;1033
2009;OLUWATOBI ;25;Male;1033
2009;RICHIE ;25;Male;1033
2009;SAEED ;25;Male;1033
2009;SANTINO ;25;Male;1033
2009;SHIVAM ;25;Male;1033
2009;SOHAIL ;25;Male;1033
2009;TEEJAY ;25;Male;1033
2009;VALENTINO ;25;Male;1033
2009;YEHUDA ;25;Male;1033
2009;YOUSAF ;25;Male;1033
2009;YOUSSEF ;25;Male;1033
2009;ADEEL ;24;Male;1067
2009;ANISH ;24;Male;1067
2009;ARIEL ;24;Male;1067
2009;ARYA ;24;Male;1067
2009;BRANDAN ;24;Male;1067
2009;CARWYN ;24;Male;1067
2009;CAVAN ;24;Male;1067
2009;COSMO ;24;Male;1067
2009;DANYL ;24;Male;1067
2009;DARWIN ;24;Male;1067
2009;ESHAAN ;24;Male;1067
2009;FAHIM ;24;Male;1067
2009;FREDRICK ;24;Male;1067
2009;HAIDEN ;24;Male;1067
2009;HAKEEM ;24;Male;1067
2009;HARMAN ;24;Male;1067
2009;HISHAM ;24;Male;1067
2009;IOLO ;24;Male;1067
2009;ISSA ;24;Male;1067
2009;JORDON ;24;Male;1067
2009;JULIUS ;24;Male;1067
2009;KAIDAN ;24;Male;1067
2009;KODI ;24;Male;1067
2009;MALCOLM ;24;Male;1067
2009;MANRAJ ;24;Male;1067
2009;MIKAEEL ;24;Male;1067
2009;MILOSZ ;24;Male;1067
2009;PRANAV ;24;Male;1067
2009;RYDER ;24;Male;1067
2009;TEO ;24;Male;1067
2009;ZACHARIAS ;24;Male;1067
2009;ZOHAIB ;24;Male;1067
2009;AADI ;23;Male;1099
2009;AARAN ;23;Male;1099
2009;ABDURAHMAN ;23;Male;1099
2009;ALBY ;23;Male;1099
2009;ALEXIS ;23;Male;1099
2009;ALFIE-LEE ;23;Male;1099
2009;ANIS ;23;Male;1099
2009;AUSTEN ;23;Male;1099
2009;AVI ;23;Male;1099
2009;AYDAN ;23;Male;1099
2009;CARLO ;23;Male;1099
2009;DENNY ;23;Male;1099
2009;DEREK ;23;Male;1099
2009;FARHAAN ;23;Male;1099
2009;GRACJAN ;23;Male;1099
2009;GRUFFYDD ;23;Male;1099
2009;HABIB ;23;Male;1099
2009;JOHNATHAN ;23;Male;1099
2009;KAIN ;23;Male;1099
2009;KEITH ;23;Male;1099
2009;KENZI ;23;Male;1099
2009;KENZO ;23;Male;1099
2009;LEX ;23;Male;1099
2009;MACSEN ;23;Male;1099
2009;MAHIR ;23;Male;1099
2009;MATTHIAS ;23;Male;1099
2009;MD ;23;Male;1099
2009;NIKOLAI ;23;Male;1099
2009;REISS ;23;Male;1099
2009;RUAN ;23;Male;1099
2009;SEB ;23;Male;1099
2009;STEVE ;23;Male;1099
2009;YOUSIF ;23;Male;1099
2009;ZAKK ;23;Male;1099
2009;ABDALLAH ;22;Male;1133
2009;ABID ;22;Male;1133
2009;AHMET ;22;Male;1133
2009;ALASDAIR ;22;Male;1133
2009;ALESSIO ;22;Male;1133
2009;AMMAAR ;22;Male;1133
2009;ARIF ;22;Male;1133
2009;BERNARD ;22;Male;1133
2009;BOBBIE ;22;Male;1133
2009;BORYS ;22;Male;1133
2009;BUDDY ;22;Male;1133
2009;COEN ;22;Male;1133
2009;CONALL ;22;Male;1133
2009;DANYAAL ;22;Male;1133
2009;DESMOND ;22;Male;1133
2009;ELIOTT ;22;Male;1133
2009;EPHRAIM ;22;Male;1133
2009;FYNLEY ;22;Male;1133
2009;GREGOR ;22;Male;1133
2009;IZAAN ;22;Male;1133
2009;JACQUES ;22;Male;1133
2009;JADON ;22;Male;1133
2009;JAYLAN ;22;Male;1133
2009;KRISHNA ;22;Male;1133
2009;LINUS ;22;Male;1133
2009;MACAULAY ;22;Male;1133
2009;MALAKI ;22;Male;1133
2009;MARLON ;22;Male;1133
2009;ORIN ;22;Male;1133
2009;RAHIM ;22;Male;1133
2009;RALPHIE ;22;Male;1133
2009;RAVI ;22;Male;1133
2009;RYLEIGH ;22;Male;1133
2009;SHELDON ;22;Male;1133
2009;SHIV ;22;Male;1133
2009;SIDDHARTH ;22;Male;1133
2009;SULEMAN ;22;Male;1133
2009;SULLIVAN ;22;Male;1133
2009;THIERRY ;22;Male;1133
2009;TYLER-JAY ;22;Male;1133
2009;ZAYAAN ;22;Male;1133
2009;ZUBAIR ;22;Male;1133
2009;ADRIEL ;21;Male;1175
2009;AEDAN ;21;Male;1175
2009;ALAND ;21;Male;1175
2009;ARI ;21;Male;1175
2009;ASIM ;21;Male;1175
2009;BRAEDEN ;21;Male;1175
2009;CAIO ;21;Male;1175
2009;CHAIM ;21;Male;1175
2009;CORIN ;21;Male;1175
2009;DARSH ;21;Male;1175
2009;DAYTON ;21;Male;1175
2009;ENRIQUE ;21;Male;1175
2009;ETIENNE ;21;Male;1175
2009;FINNIAN ;21;Male;1175
2009;FIONN ;21;Male;1175
2009;GILBERT ;21;Male;1175
2009;HASHIR ;21;Male;1175
2009;HESTON ;21;Male;1175
2009;JAWAD ;21;Male;1175
2009;JAYSON ;21;Male;1175
2009;JETT ;21;Male;1175
2009;JIBRIL ;21;Male;1175
2009;KAIRO ;21;Male;1175
2009;KAYLEN ;21;Male;1175
2009;KISHAN ;21;Male;1175
2009;KOFI ;21;Male;1175
2009;KURT ;21;Male;1175
2009;LEROY ;21;Male;1175
2009;MAREK ;21;Male;1175
2009;NATHANIAL ;21;Male;1175
2009;NEHEMIAH ;21;Male;1175
2009;ORION ;21;Male;1175
2009;PERRY ;21;Male;1175
2009;RAFAL ;21;Male;1175
2009;REESE ;21;Male;1175
2009;REON ;21;Male;1175
2009;ROBERTO ;21;Male;1175
2009;ROBSON ;21;Male;1175
2009;ROMARIO ;21;Male;1175
2009;RUAIRI ;21;Male;1175
2009;WINSTON ;21;Male;1175
2009;ZAVIER ;21;Male;1175
2009;ZHI ;21;Male;1175
2009;ALEXANDROS ;20;Male;1218
2009;AREEB ;20;Male;1218
2009;ARYAAN ;20;Male;1218
2009;ATTICUS ;20;Male;1218
2009;AYAZ ;20;Male;1218
2009;BRENNAN ;20;Male;1218
2009;CRISTIAN ;20;Male;1218
2009;DANE ;20;Male;1218
2009;DANISH ;20;Male;1218
2009;DARA ;20;Male;1218
2009;DONOVAN ;20;Male;1218
2009;EDISON ;20;Male;1218
2009;FAHEEM ;20;Male;1218
2009;GILES ;20;Male;1218
2009;GWION ;20;Male;1218
2009;HAIDAR ;20;Male;1218
2009;HUMPHREY ;20;Male;1218
2009;HUSNAIN ;20;Male;1218
2009;ISAAK ;20;Male;1218
2009;JAEDEN ;20;Male;1218
2009;JEM ;20;Male;1218
2009;JERRY ;20;Male;1218
2009;JIMI ;20;Male;1218
2009;JOSEFF ;20;Male;1218
2009;KAMRON ;20;Male;1218
2009;KASEY ;20;Male;1218
2009;KEIR ;20;Male;1218
2009;KIYAN ;20;Male;1218
2009;LANDON ;20;Male;1218
2009;LOKI ;20;Male;1218
2009;MAKAI ;20;Male;1218
2009;MIKEL ;20;Male;1218
2009;MORDECHAI ;20;Male;1218
2009;NICK ;20;Male;1218
2009;NYLE ;20;Male;1218
2009;OCEAN ;20;Male;1218
2009;ORAN ;20;Male;1218
2009;PAOLO ;20;Male;1218
2009;PARKER ;20;Male;1218
2009;QAIS ;20;Male;1218
2009;REID ;20;Male;1218
2009;REO ;20;Male;1218
2009;RIZWAN ;20;Male;1218
2009;WILF ;20;Male;1218
2009;ZACHARIA ;20;Male;1218
2009;ZAINE ;20;Male;1218
2009;ZI ;20;Male;1218
2009;ALBERTO ;19;Male;1265
2009;AQIB ;19;Male;1265
2009;AUGUSTUS ;19;Male;1265
2009;AYOUB ;19;Male;1265
2009;BENNY ;19;Male;1265
2009;BILAAL ;19;Male;1265
2009;BORIS ;19;Male;1265
2009;CYPRIAN ;19;Male;1265
2009;DAWOOD ;19;Male;1265
2009;ENES ;19;Male;1265
2009;ENRICO ;19;Male;1265
2009;FRANCISCO ;19;Male;1265
2009;GIAN ;19;Male;1265
2009;HAO ;19;Male;1265
2009;IRFAN ;19;Male;1265
2009;JONATHON ;19;Male;1265
2009;KAJETAN ;19;Male;1265
2009;KEREM ;19;Male;1265
2009;KEYAN ;19;Male;1265
2009;KINGSTON ;19;Male;1265
2009;KWAME ;19;Male;1265
2009;LINDEN ;19;Male;1265
2009;MAXIME ;19;Male;1265
2009;NAYAN ;19;Male;1265
2009;NICKY ;19;Male;1265
2009;NORBERT ;19;Male;1265
2009;OLE ;19;Male;1265
2009;SAI ;19;Male;1265
2009;SALEH ;19;Male;1265
2009;SARIM ;19;Male;1265
2009;SHAURYA ;19;Male;1265
2009;TAHIR ;19;Male;1265
2009;TYREESE ;19;Male;1265
2009;WALEED ;19;Male;1265
2009;YUSEF ;19;Male;1265
2009;ZACKERY ;19;Male;1265
2009;ZAKARIYYA ;19;Male;1265
2009;ANEES ;18;Male;1302
2009;ANEURIN ;18;Male;1302
2009;ANTOINE ;18;Male;1302
2009;AQEEL ;18;Male;1302
2009;ARMANDAS ;18;Male;1302
2009;AYYAN ;18;Male;1302
2009;AYYUB ;18;Male;1302
2009;BARNABAS ;18;Male;1302
2009;BARRY ;18;Male;1302
2009;BECK ;18;Male;1302
2009;BODHI ;18;Male;1302
2009;BRANDEN ;18;Male;1302
2009;BROOK ;18;Male;1302
2009;CORBYN ;18;Male;1302
2009;DANIELIUS ;18;Male;1302
2009;DOMINYKAS ;18;Male;1302
2009;ELVIS ;18;Male;1302
2009;FERNANDO ;18;Male;1302
2009;ILIAS ;18;Male;1302
2009;IMAD ;18;Male;1302
2009;JACE ;18;Male;1302
2009;JAHEIM ;18;Male;1302
2009;JOHANN ;18;Male;1302
2009;JULES ;18;Male;1302
2009;KAEDEN ;18;Male;1302
2009;KALEEM ;18;Male;1302
2009;KAYDN ;18;Male;1302
2009;KAYSON ;18;Male;1302
2009;KOBIE ;18;Male;1302
2009;KORNEL ;18;Male;1302
2009;LEOPOLD ;18;Male;1302
2009;LUCIUS ;18;Male;1302
2009;MAHMOUD ;18;Male;1302
2009;MANUEL ;18;Male;1302
2009;MELVIN ;18;Male;1302
2009;MICHEAL ;18;Male;1302
2009;MOHAMMOD ;18;Male;1302
2009;MUBARAK ;18;Male;1302
2009;OM ;18;Male;1302
2009;RALF ;18;Male;1302
2009;RHYLEE ;18;Male;1302
2009;ROKAS ;18;Male;1302
2009;RUI ;18;Male;1302
2009;SAID ;18;Male;1302
2009;SAQIB ;18;Male;1302
2009;SHIVEN ;18;Male;1302
2009;SHUAIB ;18;Male;1302
2009;SUHAIB ;18;Male;1302
2009;SUHAYB ;18;Male;1302
2009;TAHMID ;18;Male;1302
2009;TOBI ;18;Male;1302
2009;TRISTEN ;18;Male;1302
2009;TYLA ;18;Male;1302
2009;WILLOUGHBY ;18;Male;1302
2009;YOUCEF ;18;Male;1302
2009;ZIYAD ;18;Male;1302
2009;AAYUSH ;17;Male;1358
2009;ACE ;17;Male;1358
2009;AKASH ;17;Male;1358
2009;AKSHAY ;17;Male;1358
2009;ALFIE-JAMES ;17;Male;1358
2009;AMAAR ;17;Male;1358
2009;ANWAR ;17;Male;1358
2009;ARHAM ;17;Male;1358
2009;ARIYAN ;17;Male;1358
2009;ATIF ;17;Male;1358
2009;BAILEE ;17;Male;1358
2009;BARACK ;17;Male;1358
2009;BRAIDEN ;17;Male;1358
2009;BURHAN ;17;Male;1358
2009;CASH ;17;Male;1358
2009;CASPIAN ;17;Male;1358
2009;COBIE ;17;Male;1358
2009;CRISTIANO ;17;Male;1358
2009;DANIAL ;17;Male;1358
2009;DEIVIDAS ;17;Male;1358
2009;DIMITRI ;17;Male;1358
2009;DWAYNE ;17;Male;1358
2009;EDAN ;17;Male;1358
2009;FAIZ ;17;Male;1358
2009;GERARD ;17;Male;1358
2009;GIANNI ;17;Male;1358
2009;GIORGIO ;17;Male;1358
2009;HAYTHAM ;17;Male;1358
2009;HUEY ;17;Male;1358
2009;IVO ;17;Male;1358
2009;JAMIE-LEE ;17;Male;1358
2009;JAYDEN-JAMES ;17;Male;1358
2009;JETHRO ;17;Male;1358
2009;JODY ;17;Male;1358
2009;KAILAN ;17;Male;1358
2009;KALEN ;17;Male;1358
2009;KAYLEB ;17;Male;1358
2009;KEAGAN ;17;Male;1358
2009;KORBEN ;17;Male;1358
2009;LEWI ;17;Male;1358
2009;MAC ;17;Male;1358
2009;MAKSIM ;17;Male;1358
2009;MARKO ;17;Male;1358
2009;MASSIMO ;17;Male;1358
2009;MUBASHIR ;17;Male;1358
2009;NAEEM ;17;Male;1358
2009;NOA ;17;Male;1358
2009;OLUWATOBILOBA ;17;Male;1358
2009;PERCY ;17;Male;1358
2009;PIERCE ;17;Male;1358
2009;RAGHAV ;17;Male;1358
2009;RANVEER ;17;Male;1358
2009;RHYLEY ;17;Male;1358
2009;ROLAND ;17;Male;1358
2009;SABIR ;17;Male;1358
2009;SERGIO ;17;Male;1358
2009;SHAHID ;17;Male;1358
2009;SUKHRAJ ;17;Male;1358
2009;TAYE ;17;Male;1358
2009;TRENT ;17;Male;1358
2009;VIVEK ;17;Male;1358
2009;WARRICK ;17;Male;1358
2009;WIL ;17;Male;1358
2009;YASSER ;17;Male;1358
2009;YI ;17;Male;1358
2009;YOUNES ;17;Male;1358
2009;ZAHID ;17;Male;1358
2009;AADIL ;16;Male;1425
2009;ALEKS ;16;Male;1425
2009;AMANI ;16;Male;1425
2009;ANDRES ;16;Male;1425
2009;ANGAD ;16;Male;1425
2009;ANGEL ;16;Male;1425
2009;ASHDEN ;16;Male;1425
2009;AUBREY ;16;Male;1425
2009;BALRAJ ;16;Male;1425
2009;BENTLEY ;16;Male;1425
2009;CHRISTY ;16;Male;1425
2009;CODI ;16;Male;1425
2009;DHILAN ;16;Male;1425
2009;DIGBY ;16;Male;1425
2009;DONTAE ;16;Male;1425
2009;EASHAN ;16;Male;1425
2009;EBRAHIM ;16;Male;1425
2009;GRAHAM ;16;Male;1425
2009;GUS ;16;Male;1425
2009;HARPER ;16;Male;1425
2009;HUGHIE ;16;Male;1425
2009;IMAAD ;16;Male;1425
2009;JAIDAN ;16;Male;1425
2009;JAMAAL ;16;Male;1425
2009;JAMESON ;16;Male;1425
2009;JARVIS ;16;Male;1425
2009;JASKARAN ;16;Male;1425
2009;JOWAN ;16;Male;1425
2009;KAMARI ;16;Male;1425
2009;KAYDAN ;16;Male;1425
2009;KING ;16;Male;1425
2009;KRIS ;16;Male;1425
2009;LARS ;16;Male;1425
2009;MACK ;16;Male;1425
2009;MATHEUS ;16;Male;1425
2009;MATHIAS ;16;Male;1425
2009;MATIAS ;16;Male;1425
2009;MATT ;16;Male;1425
2009;MEMPHIS ;16;Male;1425
2009;MOISHE ;16;Male;1425
2009;MORRIS ;16;Male;1425
2009;MUHSIN ;16;Male;1425
2009;MUJTABA ;16;Male;1425
2009;NEEV ;16;Male;1425
2009;NIAM ;16;Male;1425
2009;NIGEL ;16;Male;1425
2009;OLLI ;16;Male;1425
2009;RAFAY ;16;Male;1425
2009;RANVIR ;16;Male;1425
2009;RASHID ;16;Male;1425
2009;RHILEY ;16;Male;1425
2009;RHODRI ;16;Male;1425
2009;RIYAD ;16;Male;1425
2009;ROHAAN ;16;Male;1425
2009;ROSSI ;16;Male;1425
2009;SALIM ;16;Male;1425
2009;SANJAY ;16;Male;1425
2009;SHAHZAIB ;16;Male;1425
2009;SHMUEL ;16;Male;1425
2009;TALIESIN ;16;Male;1425
2009;TAYYAB ;16;Male;1425
2009;TJ ;16;Male;1425
2009;TOBIASZ ;16;Male;1425
2009;TOMMY-LEE ;16;Male;1425
2009;TUDOR ;16;Male;1425
2009;TYRON ;16;Male;1425
2009;USMAAN ;16;Male;1425
2009;VAUGHAN ;16;Male;1425
2009;ZEKE ;16;Male;1425
2009;AAMIR ;15;Male;1494
2009;ABDI ;15;Male;1494
2009;ABDULLA ;15;Male;1494
2009;AERON ;15;Male;1494
2009;AHYAN ;15;Male;1494
2009;ALBAN ;15;Male;1494
2009;ALEKSANDAR ;15;Male;1494
2009;ALFIE-JAY ;15;Male;1494
2009;ARLEY ;15;Male;1494
2009;AUM ;15;Male;1494
2009;BLAINE ;15;Male;1494
2009;BLUE ;15;Male;1494
2009;CAIUS ;15;Male;1494
2009;CASS ;15;Male;1494
2009;CIERAN ;15;Male;1494
2009;CLAY ;15;Male;1494
2009;COHAN ;15;Male;1494
2009;CONNAH ;15;Male;1494
2009;DAANISH ;15;Male;1494
2009;DARSHAN ;15;Male;1494
2009;DIOGO ;15;Male;1494
2009;DONTE ;15;Male;1494
2009;EDUARD ;15;Male;1494
2009;EMIR ;15;Male;1494
2009;ETHEN ;15;Male;1494
2009;FINLEE ;15;Male;1494
2009;FINNLAY ;15;Male;1494
2009;FLOYD ;15;Male;1494
2009;GINO ;15;Male;1494
2009;GIUSEPPE ;15;Male;1494
2009;GRAY ;15;Male;1494
2009;GWILYM ;15;Male;1494
2009;HAKAN ;15;Male;1494
2009;HANAD ;15;Male;1494
2009;HENRIK ;15;Male;1494
2009;HOLDEN ;15;Male;1494
2009;IMMANUEL ;15;Male;1494
2009;IZAAC ;15;Male;1494
2009;JAIME ;15;Male;1494
2009;JAYDN ;15;Male;1494
2009;KAIDON ;15;Male;1494
2009;KAVAN ;15;Male;1494
2009;KENAN ;15;Male;1494
2009;KHAI ;15;Male;1494
2009;KYREN ;15;Male;1494
2009;LOGHAN ;15;Male;1494
2009;MAHMOOD ;15;Male;1494
2009;MANAV ;15;Male;1494
2009;MARIUS ;15;Male;1494
2009;MICAIAH ;15;Male;1494
2009;MICKEY ;15;Male;1494
2009;MIKE ;15;Male;1494
2009;NIHAAL ;15;Male;1494
2009;NOAM ;15;Male;1494
2009;NOOR ;15;Male;1494
2009;OREN ;15;Male;1494
2009;PIRAN ;15;Male;1494
2009;RENE ;15;Male;1494
2009;ROHIT ;15;Male;1494
2009;RUARI ;15;Male;1494
2009;RUDRA ;15;Male;1494
2009;SHAYDEN ;15;Male;1494
2009;SINAN ;15;Male;1494
2009;TIM ;15;Male;1494
2009;TOMMIE ;15;Male;1494
2009;UBAID ;15;Male;1494
2009;UBAYD ;15;Male;1494
2009;UMER ;15;Male;1494
2009;WEN ;15;Male;1494
2009;WILBUR ;15;Male;1494
2009;YISROEL ;15;Male;1494
2009;ZAKARIAH ;15;Male;1494
2009;ZAYNE ;15;Male;1494
2009;ZEPHANIAH ;15;Male;1494
2009;ABDULMALIK ;14;Male;1568
2009;AKEEL ;14;Male;1568
2009;ALBI ;14;Male;1568
2009;AMRIT ;14;Male;1568
2009;ARIN ;14;Male;1568
2009;ARNAS ;14;Male;1568
2009;ARNOLD ;14;Male;1568
2009;AYMEN ;14;Male;1568
2009;AZAN ;14;Male;1568
2009;AZEEM ;14;Male;1568
2009;BABY ;14;Male;1568
2009;BAXTER ;14;Male;1568
2009;BLAZE ;14;Male;1568
2009;BRODEY ;14;Male;1568
2009;CHANCE ;14;Male;1568
2009;CLEMENT ;14;Male;1568
2009;CONAN ;14;Male;1568
2009;DIESEL ;14;Male;1568
2009;DINO ;14;Male;1568
2009;DON ;14;Male;1568
2009;DONALD ;14;Male;1568
2009;DOVYDAS ;14;Male;1568
2009;DYLLAN ;14;Male;1568
2009;ELWOOD ;14;Male;1568
2009;FERDINAND ;14;Male;1568
2009;GERALD ;14;Male;1568
2009;GORDON ;14;Male;1568
2009;GRANT ;14;Male;1568
2009;GRIFFIN ;14;Male;1568
2009;HARLAN ;14;Male;1568
2009;HARLEM ;14;Male;1568
2009;HARLOW ;14;Male;1568
2009;HARSH ;14;Male;1568
2009;HARVEER ;14;Male;1568
